product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod278,Cus022,Mark011,2017-11-21,1,93,"INR"
Prod278,Cus002,Mark005,2017-11-22,1,463,"INR"
Prod278,Cus005,Mark004,2017-11-22,1,546,"INR"
Prod278,Cus005,Mark004,2017-11-23,1,134,"INR"
Prod278,Cus020,Mark004,2017-11-23,1,296,"INR"
Prod278,Cus020,Mark011,2017-11-23,1,106,"INR"
Prod278,Cus005,Mark004,2017-11-24,1,269,"INR"
Prod278,Cus020,Mark004,2017-11-24,1,296,"INR"
Prod278,Cus017,Mark011,2017-11-24,1,116,"INR"
Prod278,Cus033,Mark011,2017-11-24,8,4259,"INR"
Prod278,Cus022,Mark011,2017-11-24,1,93,"INR"
Prod278,Cus005,Mark004,2017-11-27,1,134,"INR"
Prod278,Cus024,Mark011,2017-11-27,1,282,"INR"
Prod278,Cus020,Mark011,2017-11-27,1,106,"INR"
Prod278,Cus005,Mark004,2017-11-28,1,269,"INR"
Prod278,Cus020,Mark004,2017-11-28,1,296,"INR"
Prod278,Cus020,Mark011,2017-11-28,1,319,"INR"
Prod278,Cus005,Mark004,2017-11-29,1,134,"INR"
Prod278,Cus024,Mark011,2017-11-29,1,88,"INR"
Prod278,Cus005,Mark004,2017-11-30,1,537,"INR"
Prod278,Cus020,Mark011,2017-11-30,1,426,"INR"
Prod278,Cus005,Mark004,2017-12-01,1,134,"INR"
Prod278,Cus006,Mark004,2017-12-01,1,157,"INR"
Prod278,Cus007,Mark004,2017-12-01,1,278,"INR"
Prod278,Cus005,Mark004,2017-12-04,1,671,"INR"
Prod278,Cus024,Mark011,2017-12-04,1,97,"INR"
Prod278,Cus020,Mark011,2017-12-04,1,106,"INR"
Prod278,Cus005,Mark004,2017-12-05,1,269,"INR"
Prod278,Cus024,Mark011,2017-12-05,1,194,"INR"
Prod278,Cus002,Mark005,2017-12-06,1,231,"INR"
Prod278,Cus005,Mark004,2017-12-06,1,134,"INR"
Prod278,Cus005,Mark004,2017-12-07,1,134,"INR"
Prod278,Cus024,Mark011,2017-12-07,1,375,"INR"
Prod278,Cus020,Mark011,2017-12-07,1,106,"INR"
Prod278,Cus022,Mark011,2017-12-07,1,171,"INR"
Prod278,Cus005,Mark004,2017-12-08,1,403,"INR"
Prod278,Cus001,Mark001,2017-12-11,2,856,"INR"
Prod278,Cus020,Mark011,2017-12-11,1,213,"INR"
Prod278,Cus005,Mark004,2017-12-12,1,269,"INR"
Prod278,Cus024,Mark011,2017-12-12,1,88,"INR"
Prod278,Cus020,Mark011,2017-12-12,1,213,"INR"
Prod278,Cus005,Mark004,2017-12-13,1,542,"INR"
Prod278,Cus020,Mark011,2017-12-13,1,319,"INR"
Prod278,Cus005,Mark004,2017-12-14,1,537,"INR"
Prod278,Cus020,Mark004,2017-12-14,1,296,"INR"
Prod278,Cus005,Mark004,2017-12-15,1,269,"INR"
Prod278,Cus024,Mark011,2017-12-15,1,194,"INR"
Prod278,Cus005,Mark004,2017-12-18,1,403,"INR"
Prod278,Cus005,Mark004,2017-12-19,1,403,"INR"
Prod278,Cus019,Mark011,2017-12-19,1,97,"INR"
Prod278,Cus024,Mark011,2017-12-19,1,296,"INR"
Prod278,Cus020,Mark011,2017-12-19,1,532,"INR"
Prod278,Cus002,Mark005,2017-12-20,1,463,"INR"
Prod278,Cus005,Mark004,2017-12-20,1,273,"INR"
Prod278,Cus020,Mark011,2017-12-20,1,213,"INR"
Prod278,Cus005,Mark004,2017-12-21,1,134,"INR"
Prod278,Cus024,Mark011,2017-12-21,1,88,"INR"
Prod278,Cus020,Mark011,2017-12-21,1,426,"INR"
Prod278,Cus029,Mark011,2017-12-21,1,491,"INR"
Prod278,Cus020,Mark011,2017-12-22,1,106,"INR"
Prod278,Cus005,Mark004,2017-12-27,1,403,"INR"
Prod278,Cus005,Mark004,2017-12-28,1,269,"INR"
Prod278,Cus020,Mark011,2017-12-28,1,213,"INR"
Prod278,Cus005,Mark004,2017-12-29,1,273,"INR"
Prod278,Cus020,Mark004,2017-12-29,1,296,"INR"
Prod278,Cus020,Mark011,2017-12-29,1,532,"INR"
Prod278,Cus024,Mark011,2018-01-01,1,88,"INR"
Prod278,Cus020,Mark011,2018-01-02,1,106,"INR"
Prod278,Cus024,Mark011,2018-01-03,1,97,"INR"
Prod278,Cus020,Mark011,2018-01-03,1,532,"INR"
Prod278,Cus006,Mark004,2018-01-04,1,157,"INR"
Prod278,Cus005,Mark004,2018-01-08,1,269,"INR"
Prod278,Cus020,Mark011,2018-01-08,1,106,"INR"
Prod278,Cus020,Mark011,2018-01-09,1,106,"INR"
Prod278,Cus005,Mark004,2018-01-10,1,134,"INR"
Prod278,Cus020,Mark004,2018-01-10,1,296,"INR"
Prod278,Cus020,Mark011,2018-01-10,1,106,"INR"
Prod278,Cus029,Mark011,2018-01-10,1,231,"INR"
Prod278,Cus005,Mark004,2018-01-11,1,134,"INR"
Prod278,Cus020,Mark011,2018-01-11,1,213,"INR"
Prod278,Cus001,Mark001,2018-01-12,2,856,"INR"
Prod278,Cus020,Mark004,2018-01-12,1,296,"INR"
Prod278,Cus024,Mark011,2018-01-12,1,296,"INR"
Prod278,Cus005,Mark004,2018-01-15,1,810,"INR"
Prod278,Cus005,Mark004,2018-01-16,1,134,"INR"
Prod278,Cus020,Mark011,2018-01-16,1,213,"INR"
Prod278,Cus002,Mark005,2018-01-17,1,231,"INR"
Prod278,Cus005,Mark004,2018-01-17,1,269,"INR"
Prod278,Cus020,Mark011,2018-01-17,1,426,"INR"
Prod278,Cus020,Mark004,2018-01-18,1,296,"INR"
Prod278,Cus024,Mark011,2018-01-18,1,194,"INR"
Prod278,Cus020,Mark011,2018-01-18,1,213,"INR"
Prod278,Cus006,Mark004,2018-01-19,1,157,"INR"
Prod278,Cus024,Mark011,2018-01-19,1,194,"INR"
Prod278,Cus017,Mark011,2018-01-22,1,236,"INR"
Prod278,Cus033,Mark011,2018-01-22,8,4292,"INR"
Prod278,Cus024,Mark011,2018-01-22,1,88,"INR"
Prod278,Cus020,Mark011,2018-01-22,1,426,"INR"
Prod278,Cus022,Mark011,2018-01-22,1,185,"INR"
Prod278,Cus005,Mark004,2018-01-23,1,815,"INR"
Prod278,Cus007,Mark004,2018-01-23,4,1051,"INR"
Prod278,Cus020,Mark011,2018-01-23,1,213,"INR"
Prod278,Cus022,Mark011,2018-01-23,1,273,"INR"
Prod278,Cus005,Mark004,2018-01-24,1,269,"INR"
Prod278,Cus020,Mark011,2018-01-24,1,319,"INR"
Prod278,Cus022,Mark011,2018-01-24,1,93,"INR"
Prod278,Cus005,Mark004,2018-01-25,1,134,"INR"
Prod278,Cus024,Mark011,2018-01-25,1,88,"INR"
Prod278,Cus005,Mark004,2018-01-26,1,134,"INR"
Prod278,Cus024,Mark011,2018-01-26,1,394,"INR"
Prod278,Cus005,Mark004,2018-01-29,1,407,"INR"
Prod278,Cus024,Mark011,2018-01-29,1,181,"INR"
Prod278,Cus020,Mark011,2018-01-29,1,106,"INR"
Prod278,Cus005,Mark004,2018-01-30,1,269,"INR"
Prod278,Cus020,Mark004,2018-01-30,1,296,"INR"
Prod278,Cus024,Mark011,2018-01-30,1,273,"INR"
Prod278,Cus020,Mark011,2018-01-30,2,1065,"INR"
Prod278,Cus020,Mark004,2018-01-31,1,296,"INR"
Prod278,Cus024,Mark011,2018-01-31,1,97,"INR"
Prod278,Cus020,Mark011,2018-01-31,1,106,"INR"
Prod278,Cus005,Mark004,2018-02-01,1,134,"INR"
Prod278,Cus006,Mark004,2018-02-01,1,157,"INR"
Prod278,Cus024,Mark011,2018-02-01,1,278,"INR"
Prod278,Cus020,Mark011,2018-02-01,1,639,"INR"
Prod278,Cus022,Mark011,2018-02-01,1,93,"INR"
Prod278,Cus005,Mark004,2018-02-02,1,269,"INR"
Prod278,Cus020,Mark011,2018-02-02,1,639,"INR"
Prod278,Cus008,Mark005,2018-02-05,1,264,"INR"
Prod278,Cus005,Mark004,2018-02-05,1,134,"INR"
Prod278,Cus024,Mark011,2018-02-05,1,97,"INR"
Prod278,Cus020,Mark011,2018-02-05,1,426,"INR"
Prod278,Cus005,Mark004,2018-02-06,1,537,"INR"
Prod278,Cus005,Mark004,2018-02-07,1,134,"INR"
Prod278,Cus033,Mark011,2018-02-07,8,4292,"INR"
Prod278,Cus023,Mark011,2018-02-07,1,278,"INR"
Prod278,Cus020,Mark011,2018-02-07,1,639,"INR"
Prod278,Cus002,Mark005,2018-02-08,1,241,"INR"
Prod278,Cus005,Mark004,2018-02-08,1,269,"INR"
Prod278,Cus020,Mark011,2018-02-08,1,213,"INR"
Prod278,Cus005,Mark004,2018-02-09,1,134,"INR"
Prod278,Cus024,Mark011,2018-02-09,1,194,"INR"
Prod278,Cus020,Mark011,2018-02-09,1,213,"INR"
Prod278,Cus005,Mark004,2018-02-12,1,134,"INR"
Prod278,Cus024,Mark011,2018-02-12,1,181,"INR"
Prod278,Cus020,Mark011,2018-02-12,1,426,"INR"
Prod278,Cus022,Mark011,2018-02-12,1,93,"INR"
Prod278,Cus005,Mark004,2018-02-13,1,134,"INR"
Prod278,Cus024,Mark011,2018-02-13,1,88,"INR"
Prod278,Cus020,Mark011,2018-02-13,1,426,"INR"
Prod278,Cus005,Mark004,2018-02-14,1,134,"INR"
Prod278,Cus020,Mark011,2018-02-14,1,106,"INR"
Prod278,Cus005,Mark004,2018-02-15,1,269,"INR"
Prod278,Cus020,Mark004,2018-02-15,1,296,"INR"
Prod278,Cus024,Mark011,2018-02-15,1,97,"INR"
Prod278,Cus020,Mark011,2018-02-16,1,106,"INR"
Prod278,Cus005,Mark004,2018-02-19,1,269,"INR"
Prod278,Cus020,Mark011,2018-02-19,1,319,"INR"
Prod278,Cus020,Mark004,2018-02-20,1,315,"INR"
Prod278,Cus033,Mark011,2018-02-20,8,4662,"INR"
Prod278,Cus020,Mark011,2018-02-20,1,639,"INR"
Prod278,Cus005,Mark004,2018-02-21,1,134,"INR"
Prod278,Cus020,Mark011,2018-02-21,1,106,"INR"
Prod278,Cus005,Mark004,2018-02-22,1,134,"INR"
Prod278,Cus020,Mark004,2018-02-22,1,630,"INR"
Prod278,Cus024,Mark011,2018-02-22,1,88,"INR"
Prod278,Cus022,Mark011,2018-02-22,1,171,"INR"
Prod278,Cus005,Mark004,2018-02-26,1,671,"INR"
Prod278,Cus024,Mark011,2018-02-26,1,394,"INR"
Prod278,Cus020,Mark011,2018-02-27,1,213,"INR"
Prod278,Cus022,Mark011,2018-02-27,1,185,"INR"
Prod278,Cus024,Mark011,2018-02-28,1,176,"INR"
Prod278,Cus022,Mark011,2018-02-28,1,93,"INR"
Prod278,Cus005,Mark004,2018-03-01,1,134,"INR"
Prod278,Cus020,Mark011,2018-03-01,1,639,"INR"
Prod278,Cus007,Mark004,2018-03-02,1,278,"INR"
Prod278,Cus024,Mark011,2018-03-02,1,181,"INR"
Prod278,Cus005,Mark004,2018-03-05,1,403,"INR"
Prod278,Cus023,Mark011,2018-03-05,22,9782,"INR"
Prod278,Cus024,Mark011,2018-03-05,1,88,"INR"
Prod278,Cus020,Mark011,2018-03-06,1,213,"INR"
Prod278,Cus005,Mark004,2018-03-07,1,269,"INR"
Prod278,Cus020,Mark004,2018-03-07,1,315,"INR"
Prod278,Cus020,Mark011,2018-03-07,5,2667,"INR"
Prod278,Cus020,Mark011,2018-03-08,1,426,"INR"
Prod278,Cus006,Mark004,2018-03-09,1,157,"INR"
Prod278,Cus007,Mark004,2018-03-09,1,278,"INR"
Prod278,Cus024,Mark011,2018-03-09,1,296,"INR"
Prod278,Cus020,Mark011,2018-03-09,1,102,"INR"
Prod278,Cus006,Mark004,2018-03-12,1,157,"INR"
Prod278,Cus020,Mark011,2018-03-12,2,833,"INR"
Prod278,Cus006,Mark004,2018-03-13,1,157,"INR"
Prod278,Cus020,Mark011,2018-03-13,1,306,"INR"
Prod278,Cus002,Mark005,2018-03-14,1,241,"INR"
Prod278,Cus020,Mark011,2018-03-14,1,407,"INR"
Prod278,Cus024,Mark011,2018-03-15,1,181,"INR"
Prod278,Cus020,Mark011,2018-03-15,1,407,"INR"
Prod278,Cus005,Mark004,2018-03-16,1,269,"INR"
Prod278,Cus024,Mark011,2018-03-16,1,375,"INR"
Prod278,Cus020,Mark011,2018-03-19,1,403,"INR"
Prod278,Cus024,Mark011,2018-03-20,1,88,"INR"
Prod278,Cus020,Mark011,2018-03-20,1,407,"INR"
Prod278,Cus020,Mark011,2018-03-21,1,407,"INR"
Prod278,Cus005,Mark004,2018-03-22,1,134,"INR"
Prod278,Cus024,Mark011,2018-03-22,1,282,"INR"
Prod278,Cus005,Mark004,2018-03-23,1,134,"INR"
Prod278,Cus020,Mark011,2018-03-23,1,204,"INR"
Prod278,Cus005,Mark004,2018-03-26,1,162,"INR"
Prod278,Cus024,Mark011,2018-03-26,1,194,"INR"
Prod278,Cus020,Mark011,2018-03-26,1,407,"INR"
Prod278,Cus005,Mark004,2018-03-27,1,134,"INR"
Prod278,Cus024,Mark011,2018-03-27,1,88,"INR"
Prod278,Cus020,Mark011,2018-03-27,1,204,"INR"
Prod278,Cus002,Mark005,2018-03-28,1,241,"INR"
Prod278,Cus020,Mark004,2018-03-28,1,315,"INR"
Prod278,Cus024,Mark011,2018-03-28,1,269,"INR"
Prod278,Cus020,Mark011,2018-03-28,1,102,"INR"
Prod278,Cus024,Mark011,2018-03-29,1,97,"INR"
Prod278,Cus020,Mark011,2018-03-29,1,102,"INR"
Prod278,Cus022,Mark011,2018-03-29,1,88,"INR"
Prod278,Cus020,Mark011,2018-03-30,1,306,"INR"
Prod278,Cus020,Mark011,2018-04-03,1,509,"INR"
Prod278,Cus005,Mark004,2018-04-04,1,134,"INR"
Prod278,Cus020,Mark011,2018-04-04,1,204,"INR"
Prod278,Cus020,Mark011,2018-04-05,1,407,"INR"
Prod278,Cus005,Mark004,2018-04-06,1,134,"INR"
Prod278,Cus020,Mark011,2018-04-06,1,306,"INR"
Prod278,Cus005,Mark004,2018-04-09,1,134,"INR"
Prod278,Cus019,Mark011,2018-04-09,2,912,"INR"
Prod278,Cus020,Mark011,2018-04-09,1,713,"INR"
Prod278,Cus005,Mark004,2018-04-10,1,134,"INR"
Prod278,Cus024,Mark011,2018-04-10,1,194,"INR"
Prod278,Cus020,Mark011,2018-04-10,1,204,"INR"
Prod278,Cus005,Mark004,2018-04-11,1,134,"INR"
Prod278,Cus024,Mark011,2018-04-11,1,88,"INR"
Prod278,Cus005,Mark004,2018-04-12,1,134,"INR"
Prod278,Cus024,Mark011,2018-04-12,1,384,"INR"
Prod278,Cus005,Mark004,2018-04-13,1,407,"INR"
Prod278,Cus007,Mark004,2018-04-13,1,278,"INR"
Prod278,Cus024,Mark011,2018-04-13,1,296,"INR"
Prod278,Cus020,Mark011,2018-04-13,1,204,"INR"
Prod278,Cus006,Mark004,2018-04-14,1,167,"INR"
Prod278,Cus005,Mark004,2018-04-16,1,134,"INR"
Prod278,Cus019,Mark011,2018-04-16,1,375,"INR"
Prod278,Cus020,Mark011,2018-04-16,1,102,"INR"
Prod278,Cus005,Mark004,2018-04-17,1,537,"INR"
Prod278,Cus020,Mark004,2018-04-17,1,630,"INR"
Prod278,Cus020,Mark011,2018-04-17,2,815,"INR"
Prod278,Cus022,Mark011,2018-04-17,1,176,"INR"
Prod278,Cus001,Mark001,2018-04-18,2,856,"INR"
Prod278,Cus005,Mark004,2018-04-18,1,269,"INR"
Prod278,Cus017,Mark011,2018-04-18,1,329,"INR"
Prod278,Cus024,Mark011,2018-04-18,1,97,"INR"
Prod278,Cus020,Mark011,2018-04-18,1,102,"INR"
Prod278,Cus029,Mark011,2018-04-18,1,153,"INR"
Prod278,Cus005,Mark004,2018-04-19,1,134,"INR"
Prod278,Cus024,Mark011,2018-04-19,1,278,"INR"
Prod278,Cus020,Mark011,2018-04-19,1,102,"INR"
Prod278,Cus005,Mark004,2018-04-20,1,269,"INR"
Prod278,Cus024,Mark011,2018-04-20,1,356,"INR"
Prod278,Cus020,Mark011,2018-04-20,1,102,"INR"
Prod278,Cus005,Mark004,2018-04-23,1,431,"INR"
Prod278,Cus020,Mark004,2018-04-23,1,315,"INR"
Prod278,Cus005,Mark004,2018-04-24,1,269,"INR"
Prod278,Cus020,Mark011,2018-04-24,1,306,"INR"
Prod278,Cus005,Mark004,2018-04-25,1,403,"INR"
Prod278,Cus007,Mark004,2018-04-26,1,278,"INR"
Prod278,Cus023,Mark011,2018-04-26,1,583,"INR"
Prod278,Cus024,Mark011,2018-04-26,1,88,"INR"
Prod278,Cus020,Mark011,2018-04-26,1,102,"INR"
Prod278,Cus022,Mark011,2018-04-26,1,176,"INR"
Prod278,Cus005,Mark004,2018-04-27,1,134,"INR"
Prod278,Cus020,Mark004,2018-04-27,1,315,"INR"
Prod278,Cus005,Mark004,2018-04-30,1,273,"INR"
Prod278,Cus005,Mark004,2018-05-02,1,134,"INR"
Prod278,Cus005,Mark004,2018-05-03,1,269,"INR"
Prod278,Cus024,Mark011,2018-05-03,1,88,"INR"
Prod278,Cus020,Mark011,2018-05-03,1,204,"INR"
Prod278,Cus022,Mark011,2018-05-03,1,176,"INR"
Prod278,Cus024,Mark011,2018-05-04,1,88,"INR"
Prod278,Cus005,Mark004,2018-05-07,1,144,"INR"
Prod278,Cus020,Mark011,2018-05-08,1,204,"INR"
Prod278,Cus008,Mark005,2018-05-09,1,264,"INR"
Prod278,Cus005,Mark004,2018-05-09,1,287,"INR"
Prod278,Cus018,Mark011,2018-05-09,1,389,"INR"
Prod278,Cus020,Mark011,2018-05-09,1,407,"INR"
Prod278,Cus017,Mark011,2018-05-11,1,236,"INR"
Prod278,Cus020,Mark011,2018-05-11,1,407,"INR"
Prod278,Cus005,Mark004,2018-05-14,1,144,"INR"
Prod278,Cus024,Mark011,2018-05-14,1,97,"INR"
Prod278,Cus005,Mark004,2018-05-15,1,144,"INR"
Prod278,Cus024,Mark011,2018-05-15,1,190,"INR"
Prod278,Cus020,Mark011,2018-05-15,1,306,"INR"
Prod278,Cus029,Mark011,2018-05-15,1,153,"INR"
Prod278,Cus005,Mark004,2018-05-16,1,431,"INR"
Prod278,Cus020,Mark011,2018-05-16,1,407,"INR"
Prod278,Cus005,Mark004,2018-05-17,1,144,"INR"
Prod278,Cus006,Mark004,2018-05-17,1,167,"INR"
Prod278,Cus020,Mark011,2018-05-17,1,611,"INR"
Prod278,Cus022,Mark011,2018-05-17,1,352,"INR"
Prod278,Cus005,Mark004,2018-05-18,1,144,"INR"
Prod278,Cus020,Mark004,2018-05-18,1,315,"INR"
Prod278,Cus020,Mark011,2018-05-18,1,306,"INR"
Prod278,Cus005,Mark004,2018-05-21,1,144,"INR"
Prod278,Cus024,Mark011,2018-05-21,1,190,"INR"
Prod278,Cus005,Mark004,2018-05-22,1,287,"INR"
Prod278,Cus020,Mark004,2018-05-22,1,315,"INR"
Prod278,Cus007,Mark004,2018-05-22,1,278,"INR"
Prod278,Cus033,Mark011,2018-05-22,8,4662,"INR"
Prod278,Cus024,Mark011,2018-05-22,1,477,"INR"
Prod278,Cus020,Mark011,2018-05-22,1,509,"INR"
Prod278,Cus005,Mark004,2018-05-23,1,431,"INR"
Prod278,Cus024,Mark011,2018-05-23,1,528,"INR"
Prod278,Cus020,Mark011,2018-05-23,1,204,"INR"
Prod278,Cus005,Mark004,2018-05-24,1,287,"INR"
Prod278,Cus020,Mark011,2018-05-24,1,102,"INR"
Prod278,Cus002,Mark005,2018-05-25,1,241,"INR"
Prod278,Cus020,Mark011,2018-05-25,1,204,"INR"
Prod278,Cus020,Mark011,2018-05-28,1,102,"INR"
Prod278,Cus020,Mark011,2018-05-29,1,306,"INR"
Prod278,Cus022,Mark011,2018-05-29,1,329,"INR"
Prod278,Cus005,Mark004,2018-05-30,1,574,"INR"
Prod278,Cus020,Mark004,2018-05-30,1,315,"INR"
Prod278,Cus024,Mark011,2018-05-30,1,556,"INR"
Prod278,Cus020,Mark011,2018-05-30,1,713,"INR"
Prod278,Cus030,Mark011,2018-05-30,1,65,"INR"
Prod278,Cus005,Mark004,2018-05-31,1,431,"INR"
Prod278,Cus020,Mark011,2018-05-31,1,407,"INR"
Prod278,Cus005,Mark004,2018-06-01,1,144,"INR"
Prod278,Cus005,Mark004,2018-06-04,1,718,"INR"
Prod278,Cus023,Mark011,2018-06-04,1,458,"INR"
Prod278,Cus005,Mark004,2018-06-06,1,713,"INR"
Prod278,Cus019,Mark011,2018-06-06,2,912,"INR"
Prod278,Cus020,Mark011,2018-06-06,1,204,"INR"
Prod278,Cus022,Mark011,2018-06-06,1,264,"INR"
Prod278,Cus005,Mark004,2018-06-07,1,565,"INR"
Prod278,Cus024,Mark011,2018-06-07,1,88,"INR"
Prod278,Cus020,Mark011,2018-06-07,1,306,"INR"
Prod278,Cus020,Mark011,2018-06-08,1,204,"INR"
Prod278,Cus029,Mark011,2018-06-08,1,46,"INR"
Prod278,Cus001,Mark001,2018-06-11,2,856,"INR"
Prod278,Cus005,Mark004,2018-06-11,1,144,"INR"
Prod278,Cus024,Mark011,2018-06-11,1,88,"INR"
Prod278,Cus020,Mark011,2018-06-11,1,306,"INR"
Prod278,Cus005,Mark004,2018-06-12,1,144,"INR"
Prod278,Cus024,Mark011,2018-06-12,1,93,"INR"
Prod278,Cus020,Mark011,2018-06-12,1,204,"INR"
Prod278,Cus020,Mark011,2018-06-13,1,306,"INR"
Prod278,Cus030,Mark011,2018-06-13,1,194,"INR"
Prod278,Cus005,Mark004,2018-06-14,1,287,"INR"
Prod278,Cus020,Mark004,2018-06-14,1,315,"INR"
Prod278,Cus020,Mark011,2018-06-14,1,306,"INR"
Prod278,Cus022,Mark011,2018-06-14,3,1384,"INR"
Prod278,Cus005,Mark004,2018-06-15,1,431,"INR"
Prod278,Cus007,Mark004,2018-06-18,1,278,"INR"
Prod278,Cus024,Mark011,2018-06-18,1,190,"INR"
Prod278,Cus020,Mark011,2018-06-18,1,204,"INR"
Prod278,Cus022,Mark011,2018-06-18,1,88,"INR"
Prod278,Cus005,Mark004,2018-06-19,1,144,"INR"
Prod278,Cus017,Mark011,2018-06-19,1,162,"INR"
Prod278,Cus020,Mark011,2018-06-19,1,403,"INR"
Prod278,Cus006,Mark004,2018-06-20,1,167,"INR"
Prod278,Cus007,Mark004,2018-06-20,3,894,"INR"
Prod278,Cus024,Mark011,2018-06-20,1,93,"INR"
Prod278,Cus020,Mark011,2018-06-20,1,204,"INR"
Prod278,Cus005,Mark004,2018-06-22,1,287,"INR"
Prod278,Cus006,Mark004,2018-06-22,1,333,"INR"
Prod278,Cus024,Mark011,2018-06-22,1,532,"INR"
Prod278,Cus020,Mark011,2018-06-22,1,306,"INR"
Prod278,Cus022,Mark011,2018-06-22,1,407,"INR"
Prod278,Cus005,Mark004,2018-06-25,1,144,"INR"
Prod278,Cus020,Mark011,2018-06-25,1,407,"INR"
Prod278,Cus005,Mark004,2018-06-26,1,431,"INR"
Prod278,Cus020,Mark011,2018-06-26,1,204,"INR"
Prod278,Cus020,Mark011,2018-06-27,1,509,"INR"
Prod278,Cus005,Mark004,2018-06-28,1,144,"INR"
Prod278,Cus020,Mark011,2018-06-28,1,102,"INR"
Prod278,Cus029,Mark011,2018-06-28,1,231,"INR"
Prod278,Cus002,Mark005,2018-06-29,1,241,"INR"
Prod278,Cus005,Mark004,2018-06-29,1,144,"INR"
Prod278,Cus024,Mark011,2018-06-29,1,83,"INR"
Prod278,Cus020,Mark011,2018-06-29,1,306,"INR"
Prod278,Cus005,Mark004,2018-07-02,1,144,"INR"
Prod278,Cus024,Mark011,2018-07-02,1,93,"INR"
Prod278,Cus020,Mark011,2018-07-02,1,306,"INR"
Prod278,Cus030,Mark011,2018-07-03,1,65,"INR"
Prod278,Cus022,Mark011,2018-07-03,1,324,"INR"
Prod278,Cus005,Mark004,2018-07-04,1,287,"INR"
Prod278,Cus033,Mark011,2018-07-04,8,4384,"INR"
Prod278,Cus024,Mark011,2018-07-04,1,250,"INR"
Prod278,Cus020,Mark011,2018-07-04,1,509,"INR"
Prod278,Cus024,Mark011,2018-07-05,1,93,"INR"
Prod278,Cus020,Mark011,2018-07-05,1,204,"INR"
Prod278,Cus020,Mark004,2018-07-06,1,315,"INR"
Prod278,Cus020,Mark011,2018-07-06,1,407,"INR"
Prod278,Cus022,Mark011,2018-07-07,1,264,"INR"
Prod278,Cus005,Mark004,2018-07-09,1,144,"INR"
Prod278,Cus024,Mark011,2018-07-09,1,167,"INR"
Prod278,Cus020,Mark011,2018-07-09,1,509,"INR"
Prod278,Cus020,Mark011,2018-07-10,1,204,"INR"
Prod278,Cus005,Mark004,2018-07-11,1,144,"INR"
Prod278,Cus030,Mark011,2018-07-12,1,65,"INR"
Prod278,Cus005,Mark004,2018-07-13,1,144,"INR"
Prod278,Cus020,Mark011,2018-07-13,1,102,"INR"
Prod278,Cus020,Mark011,2018-07-16,1,306,"INR"
Prod278,Cus024,Mark011,2018-07-17,1,167,"INR"
Prod278,Cus020,Mark011,2018-07-17,1,505,"INR"
Prod278,Cus022,Mark011,2018-07-17,1,88,"INR"
Prod278,Cus019,Mark011,2018-07-18,1,282,"INR"
Prod278,Cus020,Mark011,2018-07-18,1,102,"INR"
Prod278,Cus020,Mark011,2018-07-19,1,204,"INR"
Prod278,Cus005,Mark004,2018-07-20,1,593,"INR"
Prod278,Cus017,Mark011,2018-07-20,1,162,"INR"
Prod278,Cus024,Mark011,2018-07-20,1,273,"INR"
Prod278,Cus020,Mark011,2018-07-20,1,403,"INR"
Prod278,Cus005,Mark004,2018-07-23,1,431,"INR"
Prod278,Cus024,Mark011,2018-07-23,1,468,"INR"
Prod278,Cus020,Mark011,2018-07-23,1,509,"INR"
Prod278,Cus005,Mark004,2018-07-24,1,718,"INR"
Prod278,Cus020,Mark004,2018-07-24,1,315,"INR"
Prod278,Cus020,Mark011,2018-07-24,1,102,"INR"
Prod278,Cus022,Mark011,2018-07-24,1,324,"INR"
Prod278,Cus020,Mark004,2018-07-25,1,315,"INR"
Prod278,Cus024,Mark011,2018-07-25,1,167,"INR"
Prod278,Cus020,Mark011,2018-07-25,1,306,"INR"
Prod278,Cus030,Mark011,2018-07-25,1,259,"INR"
Prod278,Cus005,Mark004,2018-07-26,1,144,"INR"
Prod278,Cus019,Mark011,2018-07-26,1,319,"INR"
Prod278,Cus024,Mark011,2018-07-26,1,583,"INR"
Prod278,Cus020,Mark011,2018-07-26,1,306,"INR"
Prod278,Cus005,Mark004,2018-07-27,1,431,"INR"
Prod278,Cus020,Mark011,2018-07-27,1,102,"INR"
Prod278,Cus001,Mark001,2018-07-30,2,856,"INR"
Prod278,Cus020,Mark004,2018-07-30,1,315,"INR"
Prod278,Cus020,Mark011,2018-07-30,1,306,"INR"
Prod278,Cus005,Mark004,2018-07-31,1,287,"INR"
Prod278,Cus024,Mark011,2018-07-31,1,190,"INR"
Prod278,Cus005,Mark004,2018-08-01,1,431,"INR"
Prod278,Cus024,Mark011,2018-08-01,1,83,"INR"
Prod278,Cus020,Mark011,2018-08-01,2,1019,"INR"
Prod278,Cus005,Mark004,2018-08-02,1,426,"INR"
Prod278,Cus023,Mark011,2018-08-02,1,218,"INR"
Prod278,Cus020,Mark011,2018-08-02,1,204,"INR"
Prod278,Cus029,Mark011,2018-08-02,1,412,"INR"
Prod278,Cus024,Mark011,2018-08-03,1,190,"INR"
Prod278,Cus020,Mark011,2018-08-03,1,306,"INR"
Prod278,Cus020,Mark004,2018-08-07,1,315,"INR"
Prod278,Cus024,Mark011,2018-08-07,1,356,"INR"
Prod278,Cus020,Mark011,2018-08-07,2,815,"INR"
Prod278,Cus020,Mark011,2018-08-08,1,611,"INR"
Prod278,Cus005,Mark004,2018-08-09,1,287,"INR"
